lon,capacity,rental_uris,station_id,region_id,short_name,name,lat
-73.911918,19,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40914c6b-293d-49ac-b83a-d9d4af998aea,71,7835.10,St Ann's Ave & Westchester Ave,40.815887
-73.969106,63,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",ed5c92f1-3293-4385-9e2b-9b716a096a19,71,4010.01,Plaza St East & Flatbush Ave,40.673134
-73.90182,21,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",d11db4cd-f9bf-430b-ac19-104fef323b24,71,5097.02,60 Pl & Linden St,40.70886
-73.88322,25,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1843486390605672640,71,6323.11,Ithaca St & Baxter Ave,40.74638
-73.947868,24,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",2cd651e7-1e3a-4cd9-8fd1-a2416e032f6e,71,7937.15,St Nicholas Terrace & Convent Ave,40.821294
-73.91728967428207,33,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",a82cc641-0926-4a63-b488-7060ab7dcd74,71,6209.05,43 Ave & 47 St,40.7448062877224
-73.88027,25,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1843486597735840252,71,6090.03,South Railroad Ave & Broadway,40.741
-73.981231,21,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",989fdf95-cfb9-475c-ba0c-3152fd3a16e0,71,3394.03,McDonald Ave & Vanderbilt St,40.651654
-73.900063,21,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",e10a6e12-d98c-4625-940a-9f83d9b2f6c4,71,7163.07,20 Ave & 42 St,40.775415
-73.94844,18,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",bd30f2a1-38ec-474d-9e36-07f688e87427,71,5442.09,Manhattan Ave & Leonard St,40.72084
-73.90164,20,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1861680889400379678,71,8802.05,W 233 St & Albany Crescent,40.87979
-73.99098507,41,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66dc85bb-0aca-11e7-82f6-3863bb44ef7c,71,6602.05,W 42 St & 8 Ave,40.7575699
-73.98313522338867,50,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",c042a307-2d7d-4ee9-95b7-a7505a3428c2,71,6884.03,W 56 St & 8 Ave,40.765959181657976
-73.9786517,48,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66de1c33-0aca-11e7-82f6-3863bb44ef7c,71,7311.02,Amsterdam Ave & W 79 St,40.7829391
-73.941878,27,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",b7d7543b-74ac-4a48-a3c4-412f9ffbc727,71,7790.04,Lenox Ave & W 133 St,40.81296
-73.93135,25,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1815967674683118258,71,3300.04,E 49 St & Church Ave,40.65182
-73.93268,22,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1815968422007427668,71,3155.01,Schenectady Ave & Cortelyou Rd,40.64535
-74.000911,25,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",189f573b-a2d0-40d2-af15-83c5015d93e2,71,3192.05,7 Ave & 41 St,40.647379
-73.92338,20,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",64de0666-b9ab-404e-a16b-03e449bb5b4d,71,4450.06,Putnam Ave & Ralph Ave,40.68705
-73.97069431,57,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66dbcdfc-0aca-11e7-82f6-3863bb44ef7c,71,6617.09,E 53 St & Lexington Ave,40.75828065
-74.003754,21,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",31f340f3-3201-449e-b017-a26813aa448f,71,3117.05,46 St & 7 Ave,40.644743
-73.93022,21,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",6a52ceae-3b97-487a-9438-de844bfbf1c2,71,8353.09,Amsterdam Ave & W 183 St,40.84925
-73.888271,19,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",ebce9ecb-9678-4c42-89d7-08e54bc6fe90,71,7922.01,Faile St & Garrison Ave,40.820578
-73.99879,78,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",f54ad1f8-fe58-49ac-82ae-b742aec66829,71,5422.09,Lafayette St & Grand St,40.72028
-73.88390148299196,22,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",2009671276352543716,71,6518.13,34 Ave & 83 St,40.753935004830225
-73.92299,20,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",7f3aa940-18ef-4900-89dc-cdb05f693f31,71,4334.02,Halsey St & Ralph Ave,40.68494
